ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_HOUSING_TYPE,MONTHS_EMPLOYED,timespan,paid_off,pastdue_1-29,pastdue_30-59,pastdue_60-89,pastdue_90-119,pastdue_120-149,pastdue_over_150,no_loan,Score,label,bin_labels
5116807,1,0,292500.0,House / apartment,46,10,0,8,0,0,0,0,0,2,676.2916666666667,3,0
5116809,0,1,112500.0,House / apartment,23,19,14,5,0,0,0,0,0,0,787.5138888888889,4,1
5116810,0,1,112500.0,House / apartment,23,19,14,5,0,0,0,0,0,0,787.5138888888889,4,1
5116811,0,1,112500.0,House / apartment,23,19,14,5,0,0,0,0,0,0,787.5138888888889,4,1
5116812,0,1,112500.0,House / apartment,23,19,14,5,0,0,0,0,0,0,787.5138888888889,4,1
5116813,0,1,112500.0,House / apartment,23,18,13,5,0,0,0,0,0,0,787.5138888888889,4,1
5116814,0,1,112500.0,House / apartment,23,12,0,0,0,0,0,0,0,12,636.2638888888889,2,0
5116815,0,1,85500.0,Co-op apartment,291,38,29,9,0,0,0,0,0,0,792.525,4,1
5116816,0,1,85500.0,Co-op apartment,291,38,29,9,0,0,0,0,0,0,792.525,4,1
5116817,0,1,85500.0,Co-op apartment,291,21,12,9,0,0,0,0,0,0,792.525,4,1
5116818,0,1,85500.0,Co-op apartment,291,17,8,9,0,0,0,0,0,0,783.3583333333333,4,1
5116819,0,1,85500.0,Co-op apartment,291,4,0,4,0,0,0,0,0,0,664.1916666666666,2,0
5116820,0,0,90000.0,House / apartment,49,9,0,9,0,0,0,0,0,0,679.5,3,0
5116821,0,0,90000.0,House / apartment,49,13,0,13,0,0,0,0,0,0,716.1666666666667,3,0
5116822,0,0,90000.0,House / apartment,49,13,1,11,0,0,0,0,0,1,668.0416666666667,2,0
5116823,0,1,265500.0,House / apartment,136,58,0,57,0,0,0,0,0,1,779.875,4,1
5116824,0,1,265500.0,House / apartment,136,49,43,6,0,0,0,0,0,0,828.0,5,1
5116826,1,1,135000.0,House / apartment,162,53,33,20,0,0,0,0,0,0,841.75,5,1
5116828,1,1,135000.0,House / apartment,162,22,12,10,0,0,0,0,0,0,841.75,5,1
5116829,1,1,135000.0,House / apartment,162,10,0,10,0,0,0,0,0,0,768.4166666666667,4,1
5116830,0,1,112500.0,House / apartment,164,12,5,7,0,0,0,0,0,0,752.375,4,1
5116831,0,1,112500.0,House / apartment,124,3,0,2,0,0,0,0,0,1,602.5,2,0
5116832,1,0,225000.0,House / apartment,96,48,42,6,0,0,0,0,0,0,817.0,5,1
5116833,1,0,225000.0,House / apartment,96,34,25,9,0,0,0,0,0,0,817.0,5,1
5116834,1,0,225000.0,House / apartment,96,34,25,9,0,0,0,0,0,0,817.0,5,1
5116835,1,0,225000.0,House / apartment,96,12,6,6,0,0,0,0,0,0,762.0,4,1
5116836,1,0,225000.0,House / apartment,96,24,15,9,0,0,0,0,0,0,817.0,5,1
5116837,1,0,225000.0,House / apartment,96,11,2,9,0,0,0,0,0,0,752.8333333333334,4,1
5116838,1,1,126000.0,House / apartment,12,15,9,6,0,0,0,0,0,0,772.6333333333333,4,1
5116839,1,1,126000.0,House / apartment,12,8,0,3,4,0,0,0,0,1,641.0916666666667,2,0
5116840,1,1,126000.0,House / apartment,12,7,0,7,0,0,0,0,0,0,699.3,3,0
5116841,1,1,126000.0,House / apartment,12,6,0,6,0,0,0,0,0,0,690.1333333333333,3,0
5116845,0,1,225000.0,House / apartment,113,36,13,21,1,0,0,0,0,1,779.875,4,1
5116846,0,1,225000.0,House / apartment,113,36,24,11,0,0,0,0,0,1,779.875,4,1
5116850,0,1,193500.0,House / apartment,34,9,0,8,0,0,0,0,0,1,694.3194444444445,3,0
5116851,0,1,193500.0,House / apartment,34,16,5,11,0,0,0,0,0,0,806.6111111111111,5,1
5116853,1,0,112500.0,House / apartment,213,34,0,33,0,0,0,0,0,1,748.25,4,1
5116854,1,0,112500.0,House / apartment,213,33,0,32,0,0,0,0,0,1,748.25,4,1
5116855,0,0,135000.0,House / apartment,17,2,0,0,0,0,0,0,0,2,514.8055555555555,1,0
5116856,0,0,135000.0,House / apartment,17,3,0,1,0,0,0,0,0,2,523.9722222222222,1,0
5116857,0,0,135000.0,House / apartment,17,3,0,2,0,0,0,0,0,1,552.8472222222222,1,0
5116858,0,0,135000.0,House / apartment,17,2,0,1,0,0,0,0,0,1,514.8055555555555,1,0
5116859,0,0,135000.0,House / apartment,17,44,0,38,0,0,0,0,0,6,709.5972222222222,3,0
5116860,0,0,135000.0,House / apartment,17,2,0,0,0,0,0,0,0,2,514.8055555555555,1,0
5116861,0,0,135000.0,House / apartment,17,14,0,12,0,0,0,0,0,2,672.9305555555555,3,0
5116862,0,0,135000.0,House / apartment,17,13,0,9,3,0,0,0,0,1,644.5138888888889,2,0
5116863,0,1,135000.0,House / apartment,0,3,1,2,0,0,0,0,0,0,627.25,2,0
5116864,0,1,99000.0,House / apartment,16,3,0,2,0,0,0,0,0,1,564.5194444444444,1,0
5116865,0,1,99000.0,House / apartment,16,2,0,2,0,0,0,0,0,0,622.7277777777778,2,0
5116867,1,1,306000.0,House / apartment,12,19,0,18,0,0,0,0,0,1,765.2083333333334,4,1
5116868,1,1,139500.0,House / apartment,257,38,27,11,0,0,0,0,0,0,844.225,5,1
5116870,1,1,225000.0,House / apartment,83,24,12,12,0,0,0,0,0,0,850.0,5,1
5116872,1,0,180000.0,House / apartment,19,58,45,12,0,0,0,0,0,1,742.9027777777778,4,1
5116873,1,0,180000.0,House / apartment,19,33,20,12,0,0,0,0,0,1,742.9027777777778,4,1
5116875,1,1,157500.0,House / apartment,99,34,0,0,0,0,0,0,0,34,753.75,4,1
5116877,0,1,225000.0,House / apartment,141,49,38,10,0,0,0,0,0,1,779.875,4,1
5116878,0,0,112500.0,With parents,5,17,9,6,0,0,0,0,0,2,669.7222222222223,3,0
5116879,0,0,112500.0,With parents,5,35,29,6,0,0,0,0,0,0,727.0138888888889,3,0
5116880,1,1,180000.0,House / apartment,32,13,0,0,0,0,0,0,0,13,701.8055555555555,3,0
5116881,1,0,157500.0,House / apartment,13,28,0,27,1,0,0,0,0,0,733.7361111111111,3,0
5116882,1,0,157500.0,House / apartment,13,32,2,30,0,0,0,0,0,0,781.8611111111111,4,1
5116883,1,1,225000.0,House / apartment,44,47,21,24,2,0,0,0,0,0,801.875,5,1
5116884,1,1,144000.0,House / apartment,40,24,23,0,0,0,0,0,0,1,798.575,4,1
5116885,1,1,180000.0,House / apartment,47,25,22,3,0,0,0,0,0,0,850.0,5,1
5116886,0,0,135000.0,House / apartment,18,6,0,5,0,0,0,0,0,1,581.875,2,0
5116887,0,0,135000.0,House / apartment,18,9,0,1,0,0,0,0,0,8,580.5,2,0
5116888,1,1,306000.0,House / apartment,12,3,0,3,0,0,0,0,0,0,675.8333333333333,3,0
5116889,1,0,270000.0,House / apartment,106,29,18,11,0,0,0,0,0,0,817.0,5,1
5116890,1,0,81000.0,House / apartment,100,5,0,4,0,0,0,0,0,1,592.5083333333333,2,0
5116891,1,1,117000.0,House / apartment,7,20,0,20,0,0,0,0,0,0,787.5444444444445,4,1
5116892,1,0,180000.0,House / apartment,19,24,11,12,0,0,0,0,0,1,742.9027777777778,4,1
5116893,1,0,180000.0,House / apartment,19,42,29,12,0,0,0,0,0,1,742.9027777777778,4,1
5116896,0,0,180000.0,House / apartment,148,38,18,20,0,0,0,0,0,0,795.0,4,1
5116898,0,0,135000.0,House / apartment,68,7,0,7,0,0,0,0,0,0,685.9166666666667,3,0
5116899,0,0,49500.0,House / apartment,58,1,0,1,0,0,0,0,0,0,583.8916666666667,2,0
5116900,0,1,148500.0,House / apartment,61,11,5,3,3,0,0,0,0,0,570.5083333333334,1,0
5116901,0,1,148500.0,House / apartment,61,10,4,6,0,0,0,0,0,0,753.8416666666667,4,1
5116902,0,1,148500.0,House / apartment,61,20,0,0,0,0,0,0,0,20,730.925,3,0
5116903,0,1,90000.0,House / apartment,12,21,9,12,0,0,0,0,0,0,758.3333333333334,4,1
5116905,0,1,90000.0,House / apartment,46,13,2,11,0,0,0,0,0,0,749.1666666666667,4,1
5116906,1,1,211500.0,House / apartment,251,15,0,6,1,3,1,1,3,0,735.875,3,0
5116907,1,1,211500.0,House / apartment,251,8,0,4,1,3,0,0,0,0,690.9583333333333,3,0
5116908,1,1,211500.0,House / apartment,251,8,1,2,2,0,0,0,0,3,671.7083333333333,3,0
5116910,1,1,112500.0,House / apartment,225,32,11,18,2,0,0,0,0,1,781.25,4,1
5116911,1,1,112500.0,House / apartment,225,13,0,12,1,0,0,0,0,0,735.4166666666667,3,0
5116912,0,1,270000.0,House / apartment,76,17,0,7,0,0,0,0,0,10,722.5833333333334,3,0
5116913,0,1,270000.0,House / apartment,76,47,42,5,0,0,0,0,0,0,828.0,5,1
5116914,0,1,76500.0,House / apartment,153,13,0,11,0,0,0,0,0,2,674.3666666666667,3,0
5116915,1,1,225000.0,House / apartment,262,22,0,19,2,1,0,0,0,0,801.875,5,1
5116916,0,1,265500.0,House / apartment,51,34,32,2,0,0,0,0,0,0,828.0,5,1
5116917,0,1,193500.0,House / apartment,322,40,28,0,0,0,0,0,0,12,635.5,2,0
5116918,0,1,193500.0,House / apartment,322,27,15,0,0,0,0,0,0,12,635.5,2,0
5116920,0,1,193500.0,House / apartment,322,52,40,0,0,0,0,0,0,12,635.5,2,0
5116921,1,1,211500.0,House / apartment,99,40,38,1,1,0,0,0,0,0,801.875,5,1
5116922,1,1,211500.0,House / apartment,99,47,45,1,1,0,0,0,0,0,801.875,5,1
5116923,1,1,211500.0,House / apartment,99,40,38,1,1,0,0,0,0,0,801.875,5,1
5116924,0,0,90000.0,House / apartment,4,41,29,1,0,0,0,0,0,11,520.6111111111111,1,0
5116925,0,1,135000.0,House / apartment,16,10,0,8,0,0,0,0,0,2,648.4861111111111,2,0
5116926,1,1,270000.0,House / apartment,177,25,0,0,0,0,0,0,0,25,753.75,4,1
5116927,0,1,225000.0,House / apartment,9,9,4,3,0,0,0,0,0,2,511.75,1,0
5116928,0,1,225000.0,House / apartment,9,13,0,1,0,0,0,0,0,12,644.6666666666667,2,0
5116930,1,1,247500.0,House / apartment,0,3,0,2,0,0,0,0,0,1,590.125,2,0
5116931,1,1,247500.0,House / apartment,0,25,0,8,0,0,0,0,0,17,698.75,3,0
5116932,1,1,247500.0,House / apartment,33,37,25,12,0,0,0,0,0,0,845.4166666666666,5,1
5116933,1,1,247500.0,House / apartment,33,40,28,12,0,0,0,0,0,0,845.4166666666666,5,1
5116935,0,1,112500.0,House / apartment,77,15,3,10,0,0,0,0,0,2,731.75,3,0
5116937,0,1,67500.0,House / apartment,0,36,28,8,0,0,0,0,0,0,727.625,3,0
5116939,0,1,292500.0,House / apartment,77,14,11,3,0,0,0,0,0,0,791.3333333333334,4,1
5116942,1,1,157500.0,House / apartment,100,2,0,1,0,0,0,0,0,1,607.0833333333333,2,0
5116944,1,1,157500.0,House / apartment,100,7,0,0,0,0,0,0,0,7,652.9166666666667,2,0
5116945,1,1,157500.0,House / apartment,30,7,0,4,0,0,0,0,0,3,653.375,2,0
5116947,0,1,202500.0,House / apartment,102,31,13,11,0,0,0,0,0,7,635.5,2,0
5116948,0,1,202500.0,House / apartment,102,19,1,11,0,0,0,0,0,7,741.375,4,1
5116949,1,1,180000.0,Co-op apartment,11,3,0,1,0,0,0,0,0,2,578.0555555555555,1,0
5116950,0,1,99000.0,House / apartment,0,18,0,8,0,0,0,0,0,10,648.7,2,0
5116951,0,1,99000.0,House / apartment,0,17,0,8,0,0,0,0,0,9,639.5333333333333,2,0
5116952,0,1,189000.0,House / apartment,8,28,23,2,0,0,0,0,0,3,737.0972222222222,3,0
5116953,1,1,157500.0,House / apartment,59,19,0,18,0,0,0,0,0,1,801.875,5,1
5116954,0,0,247500.0,House / apartment,0,18,8,9,0,0,0,0,0,1,691.875,3,0
5116955,0,1,112500.0,House / apartment,79,56,47,0,0,0,0,0,0,9,614.875,2,0
5116956,0,1,112500.0,House / apartment,79,49,38,0,0,0,0,0,0,11,614.875,2,0
5116957,0,1,112500.0,House / apartment,79,16,7,0,0,0,0,0,0,9,692.7916666666666,3,0
5116959,1,1,90000.0,House / apartment,79,44,21,19,0,0,0,0,0,4,768.875,4,1
5116963,1,0,225000.0,House / apartment,10,23,19,4,0,0,0,0,0,0,777.2777777777778,4,1
5116965,1,0,315000.0,With parents,24,7,3,4,0,0,0,0,0,0,697.8333333333334,3,0
5116966,0,1,112500.0,House / apartment,105,36,32,3,0,0,0,0,0,1,759.25,4,1
5116967,0,1,112500.0,House / apartment,105,35,18,5,0,0,0,0,0,12,614.875,2,0
5116968,0,1,112500.0,House / apartment,105,51,39,12,0,0,0,0,0,0,807.375,5,1
5116969,0,1,112500.0,House / apartment,105,28,24,3,0,0,0,0,0,1,759.25,4,1
5116971,0,1,157500.0,House / apartment,6,23,11,11,1,0,0,0,0,0,734.0416666666666,3,0
5116972,0,1,157500.0,House / apartment,6,12,0,5,0,0,0,0,0,7,630.9166666666667,2,0
5116973,0,1,270000.0,House / apartment,15,12,0,11,0,0,0,0,0,1,692.7916666666666,3,0
5116975,0,1,270000.0,House / apartment,15,18,0,15,0,0,0,0,0,3,728.5416666666666,3,0
5116977,0,1,112500.0,House / apartment,26,22,16,5,0,0,0,0,0,1,743.9722222222222,4,1
5116980,0,1,225000.0,House / apartment,258,1,0,1,0,0,0,0,0,0,672.1666666666667,3,0
5116981,1,1,202500.0,House / apartment,62,30,0,28,0,0,0,0,0,2,801.875,5,1
5116982,1,1,202500.0,House / apartment,62,8,0,6,0,0,0,0,0,2,690.9583333333333,3,0
5116983,0,1,112500.0,House / apartment,22,51,41,10,0,0,0,0,0,0,785.9861111111111,4,1
5116986,0,1,180000.0,House / apartment,27,37,34,3,0,0,0,0,0,0,814.25,5,1
5116987,0,1,292500.0,House / apartment,22,7,0,0,0,0,0,0,0,7,609.5277777777778,2,0
5116988,1,1,135000.0,House / apartment,116,14,10,4,0,0,0,0,0,0,805.0833333333334,5,1
5116989,1,1,135000.0,House / apartment,116,9,3,6,0,0,0,0,0,0,759.25,4,1
5116990,1,1,135000.0,House / apartment,116,13,7,6,0,0,0,0,0,0,795.9166666666667,4,1
5116991,1,1,135000.0,House / apartment,116,9,0,9,0,0,0,0,0,0,759.25,4,1
5116992,1,1,207000.0,House / apartment,51,55,31,24,0,0,0,0,0,0,850.0,5,1
5116993,0,1,67500.0,House / apartment,0,5,0,5,0,0,0,0,0,0,608.4583333333333,2,0
5116994,0,1,67500.0,House / apartment,0,53,43,7,0,0,0,0,0,3,679.5,3,0
5116997,1,1,337500.0,House / apartment,75,42,18,24,0,0,0,0,0,0,850.0,5,1
5116999,0,1,112500.0,House / apartment,0,29,16,13,0,0,0,0,0,0,752.375,4,1
5117000,1,1,225000.0,House / apartment,96,10,0,6,0,0,0,0,0,4,709.2916666666667,3,0
5117001,1,1,225000.0,House / apartment,68,31,19,12,0,0,0,0,0,0,850.0,5,1
5117002,0,1,360000.0,House / apartment,6,44,31,9,4,0,0,0,0,0,734.0416666666666,3,0
5117003,0,1,360000.0,House / apartment,6,48,25,21,2,0,0,0,0,0,734.0416666666666,3,0
5117004,0,1,121500.0,House / apartment,404,9,0,8,0,0,0,0,0,1,681.7,3,0
5117005,1,0,180000.0,House / apartment,113,26,20,4,0,0,0,0,0,2,768.875,4,1
5117006,0,1,112500.0,With parents,27,3,0,3,0,0,0,0,0,0,656.125,2,0
5117007,1,0,157500.0,House / apartment,16,32,0,14,1,0,0,0,0,17,690.1944444444445,3,0
5117008,0,1,157500.0,With parents,46,36,26,10,0,0,0,0,0,0,828.0,5,1
5117009,1,1,157500.0,House / apartment,7,20,11,9,0,0,0,0,0,0,805.6944444444445,5,1
5117013,0,1,135000.0,House / apartment,0,35,8,26,0,0,0,0,0,1,716.625,3,0
5117014,0,0,225000.0,House / apartment,13,15,1,14,0,0,0,0,0,0,732.3611111111111,3,0
5117015,0,1,180000.0,House / apartment,113,33,24,9,0,0,0,0,0,0,828.0,5,1
5117016,1,0,270000.0,House / apartment,166,50,48,2,0,0,0,0,0,0,817.0,5,1
5117018,0,1,157500.0,House / apartment,158,7,0,0,0,0,0,0,0,7,630.9166666666667,2,0
5117019,0,1,225000.0,House / apartment,66,24,19,5,0,0,0,0,0,0,828.0,5,1
5117020,0,0,135000.0,With parents,59,15,4,10,0,0,0,0,0,1,711.125,3,0
5117022,1,1,225000.0,House / apartment,9,15,0,14,0,0,0,0,0,1,733.125,3,0
5117025,1,1,126000.0,House / apartment,0,10,4,0,0,0,0,0,0,6,612.2166666666667,2,0
5117027,1,1,225000.0,House / apartment,62,21,18,3,0,0,0,0,0,0,850.0,5,1
5117028,1,1,225000.0,House / apartment,62,20,17,3,0,0,0,0,0,0,850.0,5,1
5117030,0,1,270000.0,House / apartment,127,52,50,2,0,0,0,0,0,0,828.0,5,1
5117032,1,0,90000.0,House / apartment,45,4,0,2,2,0,0,0,0,0,588.2916666666667,2,0
5117034,0,1,135000.0,House / apartment,0,5,0,5,0,0,0,0,0,0,645.5833333333333,2,0
5117038,0,1,810000.0,House / apartment,143,23,0,1,0,0,0,0,0,22,731.75,3,0
5117039,1,1,202500.0,House / apartment,3,21,11,10,0,0,0,0,0,0,799.5833333333334,5,1
5117040,0,1,204750.0,House / apartment,49,14,0,13,0,0,0,0,0,1,743.2083333333334,4,1
5117041,0,0,54000.0,House / apartment,0,53,41,0,0,0,0,0,0,12,494.7,1,0
5117043,1,0,180000.0,House / apartment,69,25,0,0,0,0,0,0,0,25,720.75,3,0
5117044,0,1,112500.0,House / apartment,27,7,0,6,0,0,0,0,0,1,644.6666666666667,2,0
5117045,0,0,112500.0,Municipal apartment,188,30,22,7,1,0,0,0,0,0,726.25,3,0
5117047,0,1,180000.0,House / apartment,0,23,0,14,0,0,0,0,0,9,705.625,3,0
5117048,0,1,90000.0,House / apartment,7,19,12,7,0,0,0,0,0,0,750.6944444444445,4,1
5117053,0,1,135000.0,House / apartment,58,28,21,6,1,0,0,0,0,0,771.625,4,1
5117054,1,0,225000.0,House / apartment,21,43,0,0,0,0,0,0,0,43,697.8333333333334,3,0
5117055,0,1,135000.0,House / apartment,448,38,11,27,0,0,0,0,0,0,819.75,5,1
5117056,0,1,202500.0,House / apartment,14,10,0,9,0,0,0,0,0,1,672.9305555555557,3,0
5117057,0,1,85500.0,House / apartment,0,18,0,16,1,0,0,0,0,1,689.4,3,0
5117059,1,1,157500.0,House / apartment,144,13,0,0,0,0,0,0,0,13,707.9166666666667,3,0
5117060,1,1,121500.0,House / apartment,124,28,12,16,0,0,0,0,0,0,834.325,5,1
5117061,1,1,121500.0,House / apartment,124,10,0,9,0,0,0,0,0,1,712.8666666666667,3,0
5117062,0,1,108000.0,House / apartment,63,37,0,18,0,0,0,0,0,19,708.65,3,0
5117063,1,1,405000.0,House / apartment,44,49,46,2,0,0,0,0,0,1,801.875,5,1
5117064,0,1,180000.0,House / apartment,94,50,33,0,0,0,0,0,0,17,635.5,2,0
5117065,0,1,225000.0,House / apartment,54,37,29,5,1,0,0,0,0,2,779.875,4,1
5117066,1,1,112500.0,House / apartment,197,15,3,12,0,0,0,0,0,0,801.875,5,1
5117067,1,1,135000.0,House / apartment,27,10,0,5,0,0,0,0,0,5,658.4166666666667,2,0
5117068,1,1,202500.0,House / apartment,54,3,0,3,0,0,0,0,0,0,712.5,3,0
5117069,1,1,121500.0,House / apartment,8,11,2,9,0,0,0,0,0,0,727.3805555555556,3,0
5117070,0,0,315000.0,House / apartment,127,35,0,34,0,0,0,0,0,1,746.875,4,1
5117071,0,0,315000.0,House / apartment,127,34,0,34,0,0,0,0,0,0,795.0,4,1
5117072,0,1,135000.0,House / apartment,228,38,26,12,0,0,0,0,0,0,819.75,5,1
5117073,0,1,135000.0,House / apartment,228,48,36,12,0,0,0,0,0,0,819.75,5,1
5117074,0,1,270000.0,House / apartment,16,6,3,3,0,0,0,0,0,0,687.4444444444445,3,0
5117075,0,0,180000.0,House / apartment,23,2,0,1,0,0,0,0,0,1,532.2222222222222,1,0
5117076,0,0,180000.0,House / apartment,23,8,0,8,0,0,0,0,0,0,683.4722222222222,3,0
5117077,0,0,180000.0,House / apartment,23,9,6,0,0,0,0,0,0,3,500.1388888888889,1,0
5117078,0,0,180000.0,House / apartment,23,17,0,16,0,0,0,0,0,1,717.8472222222223,3,0
5117079,0,0,180000.0,House / apartment,23,2,0,0,0,0,0,0,0,2,532.2222222222222,1,0
5117080,0,0,180000.0,House / apartment,23,31,0,28,0,0,0,0,0,3,727.0138888888889,3,0
5117081,0,0,180000.0,House / apartment,23,30,21,8,1,0,0,0,0,0,727.0138888888889,3,0
5117082,0,0,180000.0,House / apartment,23,5,0,5,0,0,0,0,0,0,655.9722222222222,2,0
5117083,0,0,180000.0,House / apartment,23,5,0,5,0,0,0,0,0,0,655.9722222222222,2,0
5117084,1,1,225000.0,House / apartment,4,13,0,13,0,0,0,0,0,0,755.2777777777778,4,1
5117085,1,1,225000.0,House / apartment,4,10,5,5,0,0,0,0,0,0,727.7777777777778,3,0
5117086,1,1,225000.0,House / apartment,4,17,11,6,0,0,0,0,0,0,791.9444444444445,4,1
5117088,1,0,225000.0,House / apartment,296,50,13,2,3,0,0,0,0,32,720.75,3,0
5117093,1,1,360000.0,House / apartment,0,11,0,2,0,0,0,0,0,9,634.5833333333334,2,0
5117094,1,1,360000.0,House / apartment,0,11,0,2,0,0,0,0,0,9,634.5833333333334,2,0
5117095,1,1,360000.0,House / apartment,0,10,0,2,0,0,0,0,0,8,625.4166666666667,2,0
5117096,1,1,360000.0,House / apartment,0,11,0,2,0,0,0,0,0,9,634.5833333333334,2,0
5117097,1,1,360000.0,House / apartment,0,11,0,2,0,0,0,0,0,9,634.5833333333334,2,0
5117098,1,1,360000.0,House / apartment,0,15,0,14,0,0,0,0,0,1,719.375,3,0
5117099,1,1,360000.0,House / apartment,0,11,0,2,0,0,0,0,0,9,634.5833333333334,2,0
5117102,0,1,126000.0,House / apartment,0,21,8,13,0,0,0,0,0,0,759.8,4,1
5117103,0,1,126000.0,House / apartment,0,10,0,9,0,0,0,0,0,1,638.3416666666667,2,0
5117104,0,1,126000.0,House / apartment,0,33,23,10,0,0,0,0,0,0,759.8,4,1
5117105,0,1,126000.0,House / apartment,0,52,0,0,0,0,0,0,0,52,663.55,2,0
5117107,0,1,126000.0,House / apartment,0,29,19,10,0,0,0,0,0,0,759.8,4,1
5117108,0,1,126000.0,House / apartment,0,9,0,9,0,0,0,0,0,0,677.3,3,0
5117109,0,1,126000.0,House / apartment,0,6,0,6,0,0,0,0,0,0,649.8,2,0
5117110,0,1,126000.0,House / apartment,0,10,0,10,0,0,0,0,0,0,686.4666666666667,3,0
5117111,1,1,427500.0,House / apartment,14,9,0,0,0,0,0,0,0,9,637.6388888888889,2,0
5117112,1,1,427500.0,House / apartment,14,9,0,0,0,0,0,0,0,9,637.6388888888889,2,0
5117113,1,1,427500.0,House / apartment,14,9,0,0,0,0,0,0,0,9,637.6388888888889,2,0
5117114,1,1,427500.0,House / apartment,14,9,0,0,0,0,0,0,0,9,637.6388888888889,2,0
5117115,1,1,427500.0,House / apartment,14,9,0,0,0,0,0,0,0,9,637.6388888888889,2,0
5117117,1,1,427500.0,House / apartment,14,9,0,0,0,0,0,0,0,9,637.6388888888889,2,0
5117118,1,1,225000.0,House / apartment,23,21,6,14,1,0,0,0,0,0,782.0138888888889,4,1
5117121,1,1,225000.0,House / apartment,23,22,0,18,0,0,0,0,0,4,762.7638888888889,4,1
5117122,0,1,76500.0,House / apartment,0,59,20,8,15,4,0,2,5,5,540.075,1,0
5117123,1,1,202500.0,House / apartment,40,11,0,9,0,0,0,0,0,2,718.4583333333334,3,0
5117124,1,1,202500.0,House / apartment,40,11,0,9,0,0,0,0,0,2,718.4583333333334,3,0
5117125,1,1,202500.0,House / apartment,40,11,0,9,0,0,0,0,0,2,718.4583333333334,3,0
5117126,1,1,202500.0,House / apartment,40,11,0,9,0,0,0,0,0,2,718.4583333333334,3,0
5117127,1,1,202500.0,House / apartment,40,10,0,9,0,0,0,0,0,1,728.5416666666667,3,0
5117128,0,1,247500.0,House / apartment,42,15,0,7,0,0,0,0,0,8,704.25,3,0
5117129,0,1,247500.0,House / apartment,42,7,0,6,0,0,0,0,0,1,679.0416666666667,3,0
5117130,0,1,270000.0,House / apartment,26,29,20,5,2,2,0,0,0,0,764.5972222222222,4,1
5117131,0,1,270000.0,House / apartment,26,32,0,1,0,0,0,0,0,31,716.4722222222222,3,0
5117132,0,1,270000.0,House / apartment,26,48,39,5,2,2,0,0,0,0,764.5972222222222,4,1
5117134,0,1,270000.0,House / apartment,26,48,39,5,2,2,0,0,0,0,764.5972222222222,4,1
5117135,0,1,270000.0,House / apartment,26,25,16,5,2,2,0,0,0,0,620.2222222222222,2,0
5117136,1,1,135000.0,House / apartment,50,51,45,6,0,0,0,0,0,0,841.75,5,1
5117139,0,1,270000.0,House / apartment,73,49,37,9,0,0,0,0,0,3,779.875,4,1
5117141,0,1,261000.0,House / apartment,52,23,18,4,0,0,0,0,0,1,779.875,4,1
5117142,0,1,261000.0,House / apartment,52,8,0,2,0,0,0,0,0,6,640.0833333333333,2,0
5117144,1,0,360000.0,House / apartment,15,7,0,6,0,0,0,0,0,1,635.9583333333334,2,0
5117145,1,0,360000.0,House / apartment,15,7,0,6,0,0,0,0,0,1,635.9583333333334,2,0
5117146,1,0,360000.0,House / apartment,15,7,0,6,0,0,0,0,0,1,635.9583333333334,2,0
5117147,1,0,360000.0,House / apartment,15,7,0,6,0,0,0,0,0,1,635.9583333333334,2,0
5117148,1,0,360000.0,House / apartment,15,7,0,6,0,0,0,0,0,1,635.9583333333334,2,0
5117149,1,0,360000.0,House / apartment,15,8,0,0,0,0,0,0,0,8,597.0,2,0
5117150,1,0,360000.0,House / apartment,15,7,0,6,0,0,0,0,0,1,635.9583333333334,2,0
5117151,1,0,360000.0,House / apartment,15,6,0,6,0,0,0,0,0,0,674.9166666666667,3,0
5117152,1,0,360000.0,House / apartment,15,4,0,4,0,0,0,0,0,0,656.5833333333334,2,0
5117153,0,0,171000.0,House / apartment,148,37,31,1,0,0,0,0,0,5,746.875,4,1
5117154,0,0,171000.0,House / apartment,148,37,31,1,0,0,0,0,0,5,746.875,4,1
5117155,0,0,171000.0,House / apartment,148,36,26,10,0,0,0,0,0,0,795.0,4,1
5117156,1,0,270000.0,House / apartment,15,54,48,6,0,0,0,0,0,0,784.9166666666666,4,1
5117157,1,1,144000.0,House / apartment,10,24,20,4,0,0,0,0,0,0,806.9777777777779,5,1
5117159,0,0,135000.0,House / apartment,171,25,5,20,0,0,0,0,0,0,786.75,4,1
5117160,0,0,135000.0,House / apartment,171,33,1,15,0,0,0,0,0,17,690.5,3,0
5117161,0,0,135000.0,House / apartment,171,53,46,7,0,0,0,0,0,0,786.75,4,1
5117163,0,0,135000.0,House / apartment,171,32,23,0,0,0,0,0,0,9,594.25,2,0
5117164,0,0,135000.0,House / apartment,171,25,5,20,0,0,0,0,0,0,786.75,4,1
5117165,0,0,135000.0,House / apartment,171,48,31,16,0,0,0,0,0,1,738.625,3,0
5117167,0,0,135000.0,House / apartment,171,53,39,14,0,0,0,0,0,0,786.75,4,1
5117168,0,0,135000.0,House / apartment,171,25,5,20,0,0,0,0,0,0,786.75,4,1
5117169,0,0,135000.0,House / apartment,171,25,5,20,0,0,0,0,0,0,786.75,4,1
5117170,1,1,427500.0,House / apartment,0,29,0,26,2,0,0,0,0,1,746.875,4,1
5117171,1,1,427500.0,House / apartment,0,16,0,16,0,0,0,0,0,0,776.6666666666666,4,1
